CRSN id '166010-01891' di 'P03_20' rl 0 rs 3.46 crsn
CRSN id '166010-01798' di 'P03_19' rl 0 rs 2.03 crsn
CRSN id '166010-01698' di 'P03_18' rl 0 rs 3.04 crsn
CRSN id '166010-01584' di 'P03_17' rl 0 rs 3.14 crsn
CRSN id '166010-01477' di 'P03_16' rl 0 rs 2.54 crsn
CRSN id '166010-01388' di 'P03_15' rl 0 rs 3.43 crsn
CRSN id '166010-01298' di 'P03_14' rl 0 rs 2.88 crsn
CRSN id 'D13300-01834' di 'P03_401' rl 0 rs 4.02 crsn
CRSN id 'D13300-01734' di 'P03_400' rl 0 rs 4.16 crsn
CRSN id 'D13300-01630' di 'P03_399' rl 0 rs 4.06 crsn
CRSN id 'D13300-01551' di 'P03_398' rl 0 rs 5.56 crsn
CRSN id 'D13300-01456' di 'P03_397' rl 0 rs 3.9 crsn
CRSN id 'D13300-01348' di 'P03_396' rl 0 rs 3.89 crsn
CRSN id 'D13300-01259' di 'P03_395' rl 0 rs 3.7 crsn
CRSN id 'D13300-01153' di 'P03_394' rl 0 rs 3.73 crsn
CRSN id 'D13300-01065' di 'P03_393' rl 0 rs 3.71 crsn
CRSN id 'D13300-00958' di 'P03_392' rl 0 rs 3.58 crsn
CRSN id 'D13300-00859' di 'P03_391' rl 0 rs 5.2 crsn
CRSN id 'D13300-00764' di 'P03_390' rl 0 rs 3.77 crsn
CRSN id 'D13300-00658' di 'P03_389' rl 0 rs 3.58 crsn
CRSN id 'D13300-00556' di 'P03_388' rl 0 rs 3.68 crsn
CRSN id 'D13300-00482' di 'P03_387' rl 0 rs 4.06 crsn
CRSN id 'D13300-00450' di 'P03_386' rl 0 rs 4.21 crsn
CRSN id 'D13300-00361' di 'P03_385' rl 0 rs 3.54 crsn
CRSN id 'D13300-00245' di 'P03_384' rl 0 rs 3 crsn
CRSN id 'D13300-00133' di 'P03_383' rl 0 rs 2.98 crsn
CRSN id 'D13300-00000' di 'P03_382' rl 0 rs 5.39 crsn
CRSN id '166010-03913' di 'P03_41' rl 0 rs 3.52 crsn
CRSN id '166010-03855' di 'P03_40' rl 0 rs 3.14 crsn
CRSN id '166010-03805' di 'P03_39' rl 0 rs 2.81 crsn
CRSN id '166010-03715' di 'P03_38' rl 0 rs 2.32 crsn
CRSN id '166010-03605' di 'P03_37' rl 0 rs 2.51 crsn
CRSN id '166010-03455' di 'P03_36' rl 0 rs 4.19 crsn
CRSN id '166010-03374' di 'P03_35' rl 0 rs 4.31 crsn
CRSN id '166010-03249' di 'P03_34' rl 0 rs 3.34 crsn
CRSN id '166010-04726' di 'P03_50' rl 0 rs 2.85 crsn
CRSN id '166010-04639' di 'P03_49' rl 0 rs 2.79 crsn
CRSN id '166010-04550' di 'P03_48' rl 0 rs 2.66 crsn
CRSN id '166010-04441' di 'P03_47' rl 0 rs 2.83 crsn
CRSN id '166010-04340' di 'P03_46' rl 0 rs 2.84 crsn
CRSN id '166010-04242' di 'P03_45' rl 0 rs 4.75 crsn
CRSN id '166010-04163' di 'P03_44' rl 0 rs 3.89 crsn
CRSN id '166010-04060' di 'P03_43' rl 0 rs 2.85 crsn
CRSN id '166010-03965' di 'P03_42' rl 0 rs 2.7 crsn
CRSN id '166010-05959' di 'P03_61' rl 0 rs 4.11 crsn
CRSN id '166010-05782' di 'P03_60' rl 0 rs 4.07 crsn
CRSN id '166010-05677' di 'P03_59' rl 0 rs 4.7 crsn
CRSN id '166010-05561' di 'P03_58' rl 0 rs 5.2 crsn
CRSN id '166010-05442' di 'P03_57' rl 0 rs 4.79 crsn
CRSN id '166010-05316' di 'P03_56' rl 0 rs 4.2 crsn
CRSN id '166010-05217' di 'P03_55' rl 0 rs 3.62 crsn
CRSN id '166010-05146' di 'P03_54' rl 0 rs 3.29 crsn
CRSN id '166010-05041' di 'P03_53' rl 0 rs 4.26 crsn
CRSN id '166010-04938' di 'P03_52' rl 0 rs 3.27 crsn
CRSN id '166010-04842' di 'P03_51' rl 0 rs 3.12 crsn
CRSN id '166010-06702' di 'P03_69' rl 0 rs 4.45 crsn
CRSN id '166010-06611' di 'P03_68' rl 0 rs 3.64 crsn
CRSN id '166010-06513' di 'P03_67' rl 0 rs 4.06 crsn
CRSN id '166010-06411' di 'P03_66' rl 0 rs 3.91 crsn
CRSN id '166010-06322' di 'P03_65' rl 0 rs 4.44 crsn
CRSN id '166010-06246' di 'P03_64' rl 0 rs 4.33 crsn
CRSN id '166010-06127' di 'P03_63' rl 0 rs 4.65 crsn
CRSN id '166010-06048' di 'P03_62' rl 0 rs 3.53 crsn
CRSN id '166010-07180' di 'P03_74' rl 0 rs 4.46 crsn
CRSN id '166010-07063' di 'P03_73' rl 0 rs 5.36 crsn
CRSN id '166010-07056' di 'P03_72' rl 0 rs 5.4 crsn
CRSN id '166010-06922' di 'P03_71' rl 0 rs 4.21 crsn
CRSN id '166010-06797' di 'P03_70' rl 0 rs 4.29 crsn
CRSN id 'D14100-00333' di 'P03_585' rl 0 rs 5.5 crsn
CRSN id 'D14100-00260' di 'P03_584' rl 0 rs 5.5 crsn
CRSN id 'D14100-00134' di 'P03_583' rl 0 rs 6.7 crsn
CRSN id 'D14100-00085' di 'P03_425' rl 0 rs 5.25 crsn
CRSN id 'D14100-00005' di 'P03_581' rl 0 rs 5 crsn
CRSN id '166010-07773' di 'P03_81' rl 0 rs 6.22 crsn
CRSN id '166010-07770' di 'P03_80' rl 0 rs 5.9 crsn
CRSN id '166010-07681' di 'P03_79' rl 0 rs 4.62 crsn
CRSN id '166010-07596' di 'P03_78' rl 0 rs 4.59 crsn
CRSN id '166010-07509' di 'P03_77' rl 0 rs 4.39 crsn
CRSN id '166010-07395' di 'P03_76' rl 0 rs 4.47 crsn
CRSN id '166010-07287' di 'P03_75' rl 0 rs 4.06 crsn
CRSN id '166010-09483' di 'P03_100' rl 0 rs 6.06 crsn
CRSN id '166010-09356' di 'P03_99' rl 0 rs 5.89 crsn
CRSN id '166010-09298' di 'P03_98' rl 0 rs 5.35 crsn
CRSN id '166010-09167' di 'P03_97' rl 0 rs 5.44 crsn
CRSN id '166010-09089' di 'P03_96' rl 0 rs 6.68 crsn
CRSN id '166010-09055' di 'P03_95' rl 0 rs 5.78 crsn
CRSN id '166010-08961' di 'P03_94' rl 0 rs 5.07 crsn
CRSN id '166010-08875' di 'P03_93' rl 0 rs 6.14 crsn
CRSN id '166010-08790' di 'P03_92' rl 0 rs 6.59 crsn
CRSN id '166010-08780' di 'P03_91' rl 0 rs 6.69 crsn
CRSN id '166010-08678' di 'P03_90' rl 0 rs 7.02 crsn
CRSN id '166010-08569' di 'P03_89' rl 0 rs 5.95 crsn
CRSN id '166010-08498' di 'P03_88' rl 0 rs 5.71 crsn
CRSN id '166010-08369' di 'P03_87' rl 0 rs 5.26 crsn
CRSN id '166010-08278' di 'P03_86' rl 0 rs 5.35 crsn
CRSN id '166010-08199' di 'P03_85' rl 0 rs 5.23 crsn
CRSN id '166010-08087' di 'P03_84' rl 0 rs 5.18 crsn
CRSN id '166010-07984' di 'P03_83' rl 0 rs 4.66 crsn
CRSN id '166010-07894' di 'P03_82' rl 0 rs 5.36 crsn
CRSN id '166010-09854' di 'P03_104' rl 0 rs 5.05 crsn
CRSN id '166010-09752' di 'P03_103' rl 0 rs 5.22 crsn
CRSN id '166010-09664' di 'P03_102' rl 0 rs 4.73 crsn
CRSN id '166010-09536' di 'P03_101' rl 0 rs 5.54 crsn
CRSN id '166010-11349' di 'P03_120' rl 0 rs 5.02 crsn
CRSN id '166010-11175' di 'P03_119' rl 0 rs 5.03 crsn
CRSN id '166010-11119' di 'P03_118' rl 0 rs 5.69 crsn
CRSN id '166010-11042' di 'P03_117' rl 0 rs 5.3 crsn
CRSN id '166010-10883' di 'P03_116' rl 0 rs 7.4 crsn
CRSN id '166010-10837' di 'P03_115' rl 0 rs 7.2 crsn
CRSN id '166010-10762' di 'P03_114' rl 0 rs 6.63 crsn
CRSN id '166010-10664' di 'P03_113' rl 0 rs 5.88 crsn
CRSN id '166010-10571' di 'P03_112' rl 0 rs 5.4 crsn
CRSN id '166010-10459' di 'P03_111' rl 0 rs 5.01 crsn
CRSN id '166010-10374' di 'P03_110' rl 0 rs 4.83 crsn
CRSN id '166010-10286' di 'P03_109' rl 0 rs 5.04 crsn
CRSN id '166010-10269' di 'P03_108' rl 0 rs 5.78 crsn
CRSN id '166010-10176' di 'P03_107' rl 0 rs 5.35 crsn
CRSN id '166010-10063' di 'P03_106' rl 0 rs 5.05 crsn
CRSN id '166010-09956' di 'P03_105' rl 0 rs 5.26 crsn
CRSN id '166010-12046' di 'P03_127' rl 0 rs 6.23 crsn
CRSN id '166010-11901' di 'P03_126' rl 0 rs 5.36 crsn
CRSN id '166010-11804' di 'P03_125' rl 0 rs 6.65 crsn
CRSN id '166010-11735' di 'P03_124' rl 0 rs 6.52 crsn
CRSN id '166010-11650' di 'P03_123' rl 0 rs 6.57 crsn
CRSN id '166010-11560' di 'P03_122' rl 0 rs 5.8 crsn
CRSN id '166010-11410' di 'P03_121' rl 0 rs 5.64 crsn
CRSN id '337' di 'P03_546' rl 2.3 rs 3.3 crsn
CRSN id '341' di 'P03_546' rl 1 rs 2 crsn
CRSN id '340' di 'P03_546' rl 1.6 rs 2.6 crsn
CRSN id '339' di 'P03_546' rl 4.8 rs 5.8 crsn
CRSN id '343' di '190' rl 9 rs 10 crsn
CRSN id '350' di 'P03_546' rl 6.6 rs 7.6 crsn
CRSN id '346' di 'P03_402' rl 0 rs 4.99 crsn
CRSN id '356' di 'P03_208' rl 0 rs 7.74 crsn
CRSN id '355' di 'P03_207' rl 0 rs 7.39 crsn
CRSN id '364' di 'P03_546' rl 18.1 rs 19.1 crsn
CRSN id '366' di 'P03_546' rl 2.2 rs 3.2 crsn
CRSN id '368' di 'P03_88' rl 0 rs 6.22 crsn
CRSN id '370' di 'P03_546' rl 6.5 rs 7.5 crsn
CRSN id '383' di 'P03_546' rl 15.5 rs 16.5 crsn
CRSN id '385' di 'P03_546' rl 12.8 rs 13.8 crsn
CRSN id '386' di 'P03_546' rl 8.8 rs 9.8 crsn
CRSN id '384' di 'P03_546' rl 7.2 rs 8.2 crsn
CRSN id '387' di '190' rl 2.9 rs 3.9 crsn
CRSN id '389' di 'P03_546' rl 3.1 rs 4.1 crsn
CRSN id '388' di 'P03_546' rl 1 rs 2 crsn
CRSN id '391' di 'P03_546' rl 1.57 rs 2.57 crsn
CRSN id '399' di 'P03_546' rl 4.5 rs 5.5 crsn
CRSN id '398' di 'P03_546' rl 5.6 rs 6.6 crsn
CRSN id '395' di 'P03_546' rl 3.9 rs 4.9 crsn
CRSN id '394' di 'P03_546' rl 3.9 rs 4.9 crsn
CRSN id '396' di 'P03_546' rl 3.1 rs 4.1 crsn
CRSN id '401' di '191' rl 2.1 rs 3.1 crsn
CRSN id '256' di 'P03_546' rl 3.7 rs 4.7 crsn
CRSN id '257' di 'P03_546' rl 3 rs 4 crsn
CRSN id '260' di 'P03_546' rl 2.7 rs 3.7 crsn
CRSN id '402' di 'P03_546' rl 2.5 rs 3.5 crsn
CRSN id '405' di 'P03_546' rl 1.8 rs 2.8 crsn
CRSN id '406' di 'P03_546' rl 1.8 rs 2.8 crsn
CRSN id '409' di '188' rl 4.1 rs 7.1 crsn
CRSN id '407' di '188' rl 2.4 rs 5.4 crsn
CRSN id '408' di '188' rl 4.2 rs 7.2 crsn
CRSN id '410' di 'P03_546' rl 19.5 rs 20.5 crsn
CRSN id '420' di 'P03_546' rl 12.6 rs 13.6 crsn
CRSN id '411' di 'P03_546' rl 12.2 rs 13.2 crsn
CRSN id '415' di 'P03_546' rl 6 rs 7 crsn
CRSN id '417' di 'P03_546' rl 6.5 rs 7.5 crsn
CRSN id '332' di '190' rl 12.6 rs 13.6 crsn
CRSN id '412' di 'P03_546' rl 19.7 rs 20.7 crsn
CRSN id '413' di 'P03_546' rl 2.4 rs 3.4 crsn
CRSN id '378' di 'P03_546' rl 20.8 rs 21.8 crsn
CRSN id '175' di '180' rl 2.5 rs 4.4 crsn
CRSN id '448' di 'P03_546' rl 20.5 rs 21.5 crsn
CRSN id '486' di 'P03_546' rl 0 rs 1 crsn
CRSN id '483' di 'P03_546' rl 0.5 rs 1.5 crsn
CRSN id '484' di 'P03_546' rl 0.5 rs 1.5 crsn
CRSN id '485' di 'P03_546' rl 0 rs 1 crsn
CRSN id '454' di 'P03_546' rl 2.1 rs 3.1 crsn
CRSN id '487' di 'P03_546' rl 0.3 rs 1.3 crsn
CRSN id '489' di 'P03_546' rl 2.3 rs 3.3 crsn
CRSN id '490' di 'P03_546' rl 0.6 rs 1.6 crsn
CRSN id '491' di 'P03_546' rl 0.5 rs 1.5 crsn
CRSN id '494' di 'P03_546' rl 0.8 rs 1.8 crsn
CRSN id '495' di 'P03_546' rl 0 rs 1 crsn
CRSN id '496' di 'P03_546' rl 1.6 rs 2.6 crsn
CRSN id '499' di 'P03_546' rl 2.18 rs 3.18 crsn
CRSN id '498' di 'P03_546' rl 0 rs 1 crsn
CRSN id '504' di 'P03_546' rl 0 rs 1 crsn
CRSN id '505' di 'P03_546' rl 0.7 rs 1.7 crsn
CRSN id '500' di 'P03_546' rl 2.7 rs 3.7 crsn
CRSN id '501' di 'P03_546' rl 0 rs 1 crsn
CRSN id '502' di 'P03_546' rl 0 rs 1 crsn
CRSN id '493' di 'P03_546' rl 0 rs 1 crsn
CRSN id '492' di 'P03_546' rl 1.5 rs 2.5 crsn
CRSN id '503' di 'P03_546' rl 2 rs 3 crsn
CRSN id '509' di 'P03_546' rl 1.4 rs 2.4 crsn
CRSN id '511' di 'P03_546' rl 2.3 rs 3.3 crsn
CRSN id '512' di 'P03_546' rl 2.67 rs 3.67 crsn
CRSN id '513' di 'P03_546' rl 1 rs 2 crsn
CRSN id '426' di 'P03_546' rl 1 rs 2 crsn
CRSN id '525' di 'P03_546' rl 3.6 rs 4.6 crsn
CRSN id '515' di 'P03_546' rl 1.8 rs 2.8 crsn
CRSN id '514' di 'P03_546' rl 1 rs 2 crsn
CRSN id '516' di 'P03_546' rl 2.4 rs 3.4 crsn
CRSN id '517' di 'P03_546' rl 1 rs 2 crsn
CRSN id '519' di 'P03_401' rl 0 rs 4.94 crsn
CRSN id '520' di 'P03_546' rl 1 rs 2 crsn
CRSN id '521' di 'P03_546' rl 1.8 rs 2 crsn
CRSN id '523' di 'P03_546' rl 1.8 rs 2.8 crsn
CRSN id '522' di 'P03_546' rl 1 rs 2 crsn
CRSN id '552' di 'P03_546' rl 1 rs 2 crsn
CRSN id '553' di 'P03_546' rl 1.3 rs 2 crsn
CRSN id '550' di 'P03_546' rl 1 rs 2 crsn
CRSN id '551' di 'P03_546' rl 1.7 rs 2.7 crsn
CRSN id '497' di 'P03_546' rl 0 rs 1 crsn
CRSN id '560' di 'P03_546' rl 15.7 rs 16.7 crsn
CRSN id '561' di 'P03_546' rl 11.5 rs 12.5 crsn
CRSN id '559' di 'P03_546' rl 3 rs 4 crsn
CRSN id '558' di 'P03_546' rl 0 rs 1 crsn
CRSN id '571' di 'P03_546' rl 12.2 rs 13.2 crsn
CRSN id '570' di 'P03_546' rl 12.1 rs 13.1 crsn
CRSN id '569' di 'P03_546' rl 12.1 rs 13.1 crsn
CRSN id '566' di 'P03_546' rl 9 rs 10 crsn
CRSN id '563' di 'P03_546' rl 9 rs 10 crsn
CRSN id '562' di 'P03_546' rl 2 rs 3 crsn
CRSN id '459' di 'P03_546' rl 2.9 rs 3.9 crsn
CRSN id '462' di 'P03_546' rl 1 rs 2 crsn
CRSN id '5' di 'P03_403' rl 0 rs 4.92 crsn
CRSN id '541' di 'P03_397' rl 0 rs 5.29 crsn
CRSN id '581' di 'P03_394' rl 0 rs 5.46 crsn
CRSN id '580' di 'P03_395' rl 0 rs 5.41 crsn
CRSN id '582' di 'P03_388' rl 0.01 rs 4.87 crsn
CRSN id '480' di 'P03_5' rl 0 rs 4.9 crsn
CRSN id '572' di 'P03_546' rl 4.5 rs 5.5 crsn
CRSN id '573' di 'P03_546' rl 3.7 rs 4.7 crsn
CRSN id '575' di 'P03_546' rl 3.6 rs 4.6 crsn
CRSN id '577' di 'P03_546' rl 4.7 rs 5.7 crsn
CRSN id '574' di 'P03_546' rl 3.5 rs 4.5 crsn
CRSN id '576' di 'P03_546' rl 1 rs 2 crsn
CRSN id '508' di 'P03_546' rl 1.6 rs 2.6 crsn
CRSN id '510' di 'P03_546' rl 2.5 rs 3.5 crsn
CRSN id '578' di 'P03_546' rl 4.4 rs 5.4 crsn
CRSN id '579' di 'P03_546' rl 1 rs 2 crsn
CRSN id '593' di 'P03_546' rl 0 rs 1 crsn
CRSN id '36' di 'P03_439' rl 0 rs 7.82 crsn
CRSN id '348' di 'P03_439' rl 0 rs 7.82 crsn
CRSN id '23' di 'P01_166000-12-0A' rl 0 rs 11.65 crsn
CRSN id '809' di '178' rl 14.4 rs 15.4 crsn
CRSN id '808' di '179' rl 10.4 rs 11.4 crsn
CRSN id '807' di '179' rl 6.9 rs 7.9 crsn
CRSN id '803' di '179' rl 5.5 rs 6.5 crsn
CRSN id '85' di '179' rl 2.6 rs 3.6 crsn
CRSN id '887' di '170' rl 1.2 rs 5.7 crsn
CRSN id '888' di '170' rl 1 rs 5.5 crsn
CRSN id '889' di '171' rl 2.5 rs 5.5 crsn
CRSN id '890' di '171' rl 1.7 rs 4.7 crsn
CRSN id '891' di '168' rl 0 rs 6.5 crsn
CRSN id '892' di '168' rl 0 rs 6.5 crsn
CRSN id '893' di '169' rl 2 rs 5 crsn
CRSN id '894' di '169' rl 1.7 rs 4.7 crsn
CRSN id '68' di '174' rl 0 rs 6.77 crsn
CRSN id '915' di 'P03_417' rl 0 rs 4.67 crsn
CRSN id '914' di 'P03_509' rl 1.2 rs 4.8 crsn
CRSN id '918' di 'P03_507' rl 3 rs 7 crsn
CRSN id '924' di 'P01_166000-4-0A' rl 0 rs 5.36 crsn
CRSN id '988' di '192' rl 8.5 rs 0 crsn
CRSN id '989' di '192' rl 8.5 rs 0 crsn
CRSN id '990' di '192' rl 8.5 rs 0 crsn
CRSN id '991' di 'P03_276' rl 0 rs 8.6 crsn
CRSN id '994' di 'P03_505' rl 0 rs 5 crsn
