80058	-1	Pteromonas golenkiniana	A.A. Pascher 1927	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	golenkiniana	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80059	-1	Pteromonas obtusa	(B.V. Skvortzov 1929) B.V. Skvortzov 1958	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	obtusa	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-24
80060	-1	Pteromonas pseudoangulosa	L.S. Péterfi 1965	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	pseudoangulosa	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80061	-1	Pteromonas robusta	O.A. Korshikov 1939	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	robusta	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-24
80062	-1	Pteromonas spinosa	G. Nygaard 1950 ("1949")	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	spinosa	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-09-07
80063	-1	Pteromonas torta	O.A. Korshikov 1938	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	torta	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80064	-1	Pteromonas varians	F.W. Jane, 1944	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	varians	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80065	-1	Planktosphaeria gelatinosa	G.M. Smith 1918	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Bracteacoccaceae	Planktosphaeria	\N	gelatinosa	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80066	-1	Ankyra ancora	(G.M. Smith 1926) B. Fott 1957	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Ankyra	\N	ancora	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80067	-1	Ankyra judayi	(G.M. Smith 1916) B. Fott 1957	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Ankyra	\N	judayi	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80068	-1	Ankyra lanceolata	(O.A. Korshikov 1953) B. Fott 1957	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Ankyra	\N	lanceolata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-08-31
80069	-1	Ankyra ocellata	(O.A. Korshikov 1924) B. Fott 1957	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Ankyra	\N	ocellata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-11-30
80070	-1	Characium ornithocephalum	A.K.H. Braun 1855	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Characium	\N	ornithocephalum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80071	-1	Korshikoviella gracilipes	(F.D. Lambert 1909) P.C. Silva 1959	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Korshikoviella	\N	gracilipes	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80072	-1	Korshikoviella michailovskoënsis	(A.A. Elenkin 1924) P.C. Silva 1959	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Korshikoviella	\N	michailovskoënsis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2011-07-01
80073	-1	Paradoxia multiseta	D.O. Svirenko 1928	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Paradoxia	\N	multiseta	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-09-01
