"Dichloordifenyldichloorethaan-2,4' in ug/kg drooggewicht in bodem/sediment";"589%7CDichloordifenyldichloorethaan-2%2C4%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloordifenyldichloorethaan-2,4' in ug/kg drooggewicht in zwevende stof";"590%7CDichloordifenyldichloorethaan-2%2C4%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloordifenyldichloorethaan-2,4' in ug/l in oppervlaktewater";"231%7CDichloordifenyldichloorethaan-2%2C4%27+in+ug%2Fl+in+oppervlaktewater"
"Dichloordifenyldichloorethaan-4,4' in ug/kg drooggewicht in bodem/sediment";"595%7CDichloordifenyldichloorethaan-4%2C4%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloordifenyldichloorethaan-4,4' in ug/kg drooggewicht in zwevende stof";"596%7CDichloordifenyldichloorethaan-4%2C4%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloordifenyldichloorethaan-4,4' in ug/l in oppervlaktewater";"246%7CDichloordifenyldichloorethaan-4%2C4%27+in+ug%2Fl+in+oppervlaktewater"
"Dichloordifenyldichlooretheen-2,4' in ug/kg drooggewicht in bodem/sediment";"591%7CDichloordifenyldichlooretheen-2%2C4%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloordifenyldichlooretheen-2,4' in ug/kg drooggewicht in zwevende stof";"592%7CDichloordifenyldichlooretheen-2%2C4%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloordifenyldichlooretheen-2,4' in ug/l in oppervlaktewater";"232%7CDichloordifenyldichlooretheen-2%2C4%27+in+ug%2Fl+in+oppervlaktewater"
"Dichloordifenyldichlooretheen-4,4' in ug/kg drooggewicht in bodem/sediment";"597%7CDichloordifenyldichlooretheen-4%2C4%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloordifenyldichlooretheen-4,4' in ug/kg drooggewicht in zwevende stof";"598%7CDichloordifenyldichlooretheen-4%2C4%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloordifenyldichlooretheen-4,4' in ug/l in oppervlaktewater";"247%7CDichloordifenyldichlooretheen-4%2C4%27+in+ug%2Fl+in+oppervlaktewater"
"Dichloordifenyltrichloorethaan-2,4' in ug/kg drooggewicht in bodem/sediment";"593%7CDichloordifenyltrichloorethaan-2%2C4%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloordifenyltrichloorethaan-2,4' in ug/kg drooggewicht in zwevende stof";"594%7CDichloordifenyltrichloorethaan-2%2C4%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloordifenyltrichloorethaan-2,4' in ug/l in oppervlaktewater";"233%7CDichloordifenyltrichloorethaan-2%2C4%27+in+ug%2Fl+in+oppervlaktewater"
"Dichloordifenyltrichloorethaan-4,4' in ug/kg drooggewicht in bodem/sediment";"599%7CDichloordifenyltrichloorethaan-4%2C4%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloordifenyltrichloorethaan-4,4' in ug/kg drooggewicht in zwevende stof";"600%7CDichloordifenyltrichloorethaan-4%2C4%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloordifenyltrichloorethaan-4,4' in ug/l in oppervlaktewater";"248%7CDichloordifenyltrichloorethaan-4%2C4%27+in+ug%2Fl+in+oppervlaktewater"
"Dichloorethaan-1,1 in ug/l in oppervlaktewater";"3201%7CDichloorethaan-1%2C1+in+ug%2Fl+in+oppervlaktewater"
"Dichloorethaan-1,2 in ug/l in oppervlaktewater";"216%7CDichloorethaan-1%2C2+in+ug%2Fl+in+oppervlaktewater"
"Dichlooretheen-1,1 in ug/l in oppervlaktewater";"3158%7CDichlooretheen-1%2C1+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenol-2,3 in mg/kg drooggewicht in bodem/sediment";"1031%7CDichloorfenol-2%2C3+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloorfenol-2,3 in mg/kg drooggewicht in zwevende stof";"1053%7CDichloorfenol-2%2C3+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloorfenol-2,3 in ug/l in oppervlaktewater";"732%7CDichloorfenol-2%2C3+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenol-2,6 in mg/kg drooggewicht in bodem/sediment";"1034%7CDichloorfenol-2%2C6+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloorfenol-2,6 in mg/kg drooggewicht in zwevende stof";"1056%7CDichloorfenol-2%2C6+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloorfenol-2,6 in ug/l in oppervlaktewater";"748%7CDichloorfenol-2%2C6+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenol-3,4 in mg/kg drooggewicht in bodem/sediment";"1035%7CDichloorfenol-3%2C4+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloorfenol-3,4 in mg/kg drooggewicht in zwevende stof";"1057%7CDichloorfenol-3%2C4+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloorfenol-3,4 in ug/l in oppervlaktewater";"753%7CDichloorfenol-3%2C4+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenol-3,5 in mg/kg drooggewicht in bodem/sediment";"1036%7CDichloorfenol-3%2C5+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloorfenol-3,5 in mg/kg drooggewicht in zwevende stof";"1058%7CDichloorfenol-3%2C5+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloorfenol-3,5 in ug/l in oppervlaktewater";"754%7CDichloorfenol-3%2C5+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenoxyazijnzuur-2,4 in ug/l in oppervlaktewater";"735%7CDichloorfenoxyazijnzuur-2%2C4+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenoxyboterzuur-2,4 in ug/l in oppervlaktewater";"736%7CDichloorfenoxyboterzuur-2%2C4+in+ug%2Fl+in+oppervlaktewater"
"Dichloorfenoxypropionzuur-2,4 in ug/l in oppervlaktewater";"740%7CDichloorfenoxypropionzuur-2%2C4+in+ug%2Fl+in+oppervlaktewater"
"Dichloormethaan in ug/l in oppervlaktewater";"1022%7CDichloormethaan+in+ug%2Fl+in+oppervlaktewater"
"Dichloornitrobenzeen-2,3 in ug/kg drooggewicht in bodem/sediment";"587%7CDichloornitrobenzeen-2%2C3+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloornitrobenzeen-2,3 in ug/kg drooggewicht in zwevende stof";"588%7CDichloornitrobenzeen-2%2C3+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloornitrobenzeen-2,3 in ug/l in oppervlaktewater";"225%7CDichloornitrobenzeen-2%2C3+in+ug%2Fl+in+oppervlaktewater"
"Dichloornitrobenzeen-2,4 in ug/kg drooggewicht in bodem/sediment";"1274%7CDichloornitrobenzeen-2%2C4+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloornitrobenzeen-2,4 in ug/kg drooggewicht in zwevende stof";"737%7CDichloornitrobenzeen-2%2C4+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloornitrobenzeen-2,5 in ug/kg drooggewicht in bodem/sediment";"1275%7CDichloornitrobenzeen-2%2C5+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloornitrobenzeen-2,5 in ug/kg drooggewicht in zwevende stof";"741%7CDichloornitrobenzeen-2%2C5+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloornitrobenzeen-3,4 in ug/kg drooggewicht in bodem/sediment";"1276%7CDichloornitrobenzeen-3%2C4+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dichloornitrobenzeen-3,4 in ug/kg drooggewicht in zwevende stof";"752%7CDichloornitrobenzeen-3%2C4+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dichloorpropaan-1,2 in ug/l in oppervlaktewater";"217%7CDichloorpropaan-1%2C2+in+ug%2Fl+in+oppervlaktewater"
"Dichloorpropaan-1,3 in ug/l in oppervlaktewater";"1019%7CDichloorpropaan-1%2C3+in+ug%2Fl+in+oppervlaktewater"
"Dichloorvos in ug/l in oppervlaktewater";"827%7CDichloorvos+in+ug%2Fl+in+oppervlaktewater"
"Dicyclopentadieen in ug/l in oppervlaktewater";"3188%7CDicyclopentadieen+in+ug%2Fl+in+oppervlaktewater"
"Dieldrin in ug/kg drooggewicht in bodem/sediment";"633%7CDieldrin+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Dieldrin in ug/kg drooggewicht in zwevende stof";"634%7CDieldrin+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Dieldrin in ug/l in oppervlaktewater";"298%7CDieldrin+in+ug%2Fl+in+oppervlaktewater"
"Diethylftalaat in ug/l in oppervlaktewater";"297%7CDiethylftalaat+in+ug%2Fl+in+oppervlaktewater"
"Difenyltin in ug/kg diameter < 63 um drooggewicht in bodem/sediment";"2839%7CDifenyltin+in+ug%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Difenyltin in ug/kg drooggewicht in zwevende stof";"2849%7CDifenyltin+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Diisobutylftalaat in ug/l in oppervlaktewater";"5124%7CDiisobutylftalaat+in+ug%2Fl+in+oppervlaktewater"
"Diisopropylether in ug/l in oppervlaktewater";"1021%7CDiisopropylether+in+ug%2Fl+in+oppervlaktewater"
"Dimethoaat in ug/l in oppervlaktewater";"936%7CDimethoaat+in+ug%2Fl+in+oppervlaktewater"
"Dimethoxymethaan in ug/l in oppervlaktewater";"3191%7CDimethoxymethaan+in+ug%2Fl+in+oppervlaktewater"
"Dimethylbenzaldehyde-2,4 in ug/l in oppervlaktewater";"5134%7CDimethylbenzaldehyde-2%2C4+in+ug%2Fl+in+oppervlaktewater"
"Dimethyldisulfide in ug/l in oppervlaktewater";"3173%7CDimethyldisulfide+in+ug%2Fl+in+oppervlaktewater"
"Dimethylpyridine-2,6 in ug/l in oppervlaktewater";"5136%7CDimethylpyridine-2%2C6+in+ug%2Fl+in+oppervlaktewater"
"Dinitro-o-cresol-4,6 in ug/l in oppervlaktewater";"769%7CDinitro-o-cresol-4%2C6+in+ug%2Fl+in+oppervlaktewater"
"Dinitrofenol-2,4 in ug/l in oppervlaktewater";"739%7CDinitrofenol-2%2C4+in+ug%2Fl+in+oppervlaktewater"
"Dinobuton in ug/l in oppervlaktewater";"1929%7CDinobuton+in+ug%2Fl+in+oppervlaktewater"
"Dinoseb in ug/l in oppervlaktewater";"1277%7CDinoseb+in+ug%2Fl+in+oppervlaktewater"
"Dinoseb-acetaat in ug/l in oppervlaktewater";"1927%7CDinoseb-acetaat+in+ug%2Fl+in+oppervlaktewater"
"Dinoterb in ug/l in oppervlaktewater";"1278%7CDinoterb+in+ug%2Fl+in+oppervlaktewater"
"Dipropyleenglycolmonomethylether in ug/l in oppervlaktewater";"5138%7CDipropyleenglycolmonomethylether+in+ug%2Fl+in+oppervlaktewater"
"Disulfoton in ug/l in oppervlaktewater";"937%7CDisulfoton+in+ug%2Fl+in+oppervlaktewater"
"Diuron in ug/l in oppervlaktewater";"938%7CDiuron+in+ug%2Fl+in+oppervlaktewater"
"Doorzicht in dm in oppervlaktewater";"541%7CDoorzicht+in+dm+in+oppervlaktewater"
"Drooggewicht in g in bodem/sediment";"697%7CDrooggewicht+in+g+in+bodem%2Fsediment"
"Drooggewicht in g in zwevende stof";"698%7CDrooggewicht+in+g+in+zwevende+stof"
"Duur bemonstering in h in zwevende stof";"3439%7CDuur+bemonstering+in+h+in+zwevende+stof"
"Endrin in ug/kg drooggewicht in bodem/sediment";"635%7CEndrin+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Endrin in ug/kg drooggewicht in zwevende stof";"636%7CEndrin+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Endrin in ug/l in oppervlaktewater";"301%7CEndrin+in+ug%2Fl+in+oppervlaktewater"
"Ethiofencarb in ug/l in oppervlaktewater";"2159%7CEthiofencarb+in+ug%2Fl+in+oppervlaktewater"
"Ethoprofos in ug/l in oppervlaktewater";"939%7CEthoprofos+in+ug%2Fl+in+oppervlaktewater"
"Ethylazinfos in ug/l in oppervlaktewater";"879%7CEthylazinfos+in+ug%2Fl+in+oppervlaktewater"
"Ethylbenzeen in ug/l in oppervlaktewater";"303%7CEthylbenzeen+in+ug%2Fl+in+oppervlaktewater"
"Ethyleendiaminetetraethaanzuur (edta) in ug/l in oppervlaktewater";"997%7CEthyleendiaminetetraethaanzuur+%28edta%29+in+ug%2Fl+in+oppervlaktewater"
"Ethylparathion in ug/l in oppervlaktewater";"940%7CEthylparathion+in+ug%2Fl+in+oppervlaktewater"
"Ethyltolueen-2 in ug/l in oppervlaktewater";"3182%7CEthyltolueen-2+in+ug%2Fl+in+oppervlaktewater"
"Ethyltolueen-3 in ug/l in oppervlaktewater";"3176%7CEthyltolueen-3+in+ug%2Fl+in+oppervlaktewater"
"Ethyltolueen-4 in ug/l in oppervlaktewater";"3179%7CEthyltolueen-4+in+ug%2Fl+in+oppervlaktewater"
"Extinctie in /m in oppervlaktewater";"713%7CExtinctie+in+%2Fm+in+oppervlaktewater"
"Fenanthreen in mg/kg diameter < 63 um drooggewicht in bodem/sediment";"2213%7CFenanthreen+in+mg%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Fenanthreen in mg/kg drooggewicht in bodem/sediment";"458%7CFenanthreen+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Fenanthreen in mg/kg drooggewicht in zwevende stof";"506%7CFenanthreen+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Fenanthreen in ug/l in oppervlaktewater";"308%7CFenanthreen+in+ug%2Fl+in+oppervlaktewater"
"Fenitrothion in ug/l in oppervlaktewater";"942%7CFenitrothion+in+ug%2Fl+in+oppervlaktewater"
"Fenolindex (met waterdamp vluchtige fenolen) in ug/l in oppervlaktewater";"309%7CFenolindex+%28met+waterdamp+vluchtige+fenolen%29+in+ug%2Fl+in+oppervlaktewater"
"Fenthion in ug/l in oppervlaktewater";"941%7CFenthion+in+ug%2Fl+in+oppervlaktewater"
"Feofytine in ug/l in oppervlaktewater";"310%7CFeofytine+in+ug%2Fl+in+oppervlaktewater"
"Fluorantheen in mg/kg diameter < 63 um drooggewicht in bodem/sediment";"2212%7CFluorantheen+in+mg%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Fluorantheen in mg/kg drooggewicht in bodem/sediment";"460%7CFluorantheen+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Fluorantheen in mg/kg drooggewicht in zwevende stof";"507%7CFluorantheen+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Fluorantheen in ug/l in oppervlaktewater";"425%7CFluorantheen+in+ug%2Fl+in+oppervlaktewater"
"Fluoreen in mg/kg drooggewicht in bodem/sediment";"639%7CFluoreen+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Fluoreen in mg/kg drooggewicht in zwevende stof";"640%7CFluoreen+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Fluoreen in ug/l in oppervlaktewater";"1009%7CFluoreen+in+ug%2Fl+in+oppervlaktewater"
"Fluoride in mg/l in oppervlaktewater";"304%7CFluoride+in+mg%2Fl+in+oppervlaktewater"
"Fluroxypyr in ug/l in oppervlaktewater";"2967%7CFluroxypyr+in+ug%2Fl+in+oppervlaktewater"
"Gamma-hexachloorcyclohexaan (lindaan) in ug/kg drooggewicht in bodem/sediment";"622%7CGamma-hexachloorcyclohexaan+%28lindaan%29+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Gamma-hexachloorcyclohexaan (lindaan) in ug/kg drooggewicht in zwevende stof";"699%7CGamma-hexachloorcyclohexaan+%28lindaan%29+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Gamma-hexachloorcyclohexaan (lindaan) in ug/l in oppervlaktewater";"421%7CGamma-hexachloorcyclohexaan+%28lindaan%29+in+ug%2Fl+in+oppervlaktewater"
"Geleidendheid in mS/m in oppervlaktewater";"432%7CGeleidendheid+in+mS%2Fm+in+oppervlaktewater"
"Geleidendheid in mS/m t.o.v. 20 graden celsius in oppervlaktewater";"2392%7CGeleidendheid+in+mS%2Fm+t.o.v.+20+graden+celsius+in+oppervlaktewater"
"Gem. golfperiode uit spectrale momenten m0+m2 van 30-500 mhz in s in oppervlaktewater";"24%7CGem.+golfperiode+uit+spectrale+momenten+m0+m2+van+30-500+mhz+in+s+in+oppervlaktewater"
"Gemiddelde richting uit golfrichtingsspectrum van 30-500 mhz in graad t.o.v. kaart noorden in oppervlaktewater";"23%7CGemiddelde+richting+uit+golfrichtingsspectrum+van+30-500+mhz+in+graad+t.o.v.+kaart+noorden+in+oppervlaktewater"
"Geurverdunningsfactor in oppervlaktewater";"994%7CGeurverdunningsfactor+in+oppervlaktewater"
"Gloeirest in mg/l in oppervlaktewater";"314%7CGloeirest+in+mg%2Fl+in+oppervlaktewater"
"Glyfosaat in ug/l in oppervlaktewater";"1002%7CGlyfosaat+in+ug%2Fl+in+oppervlaktewater"
"Hardheid duits in oD in oppervlaktewater";"427%7CHardheid+duits+in+oD+in+oppervlaktewater"
"Hardheid in meq/l in oppervlaktewater";"323%7CHardheid+in+meq%2Fl+in+oppervlaktewater"
"Hardheid tijdelijk duits in oD in oppervlaktewater";"701%7CHardheid+tijdelijk+duits+in+oD+in+oppervlaktewater"
"Hardheid tijdelijk in meq/l in oppervlaktewater";"700%7CHardheid+tijdelijk+in+meq%2Fl+in+oppervlaktewater"
"Heptachloor in ug/kg drooggewicht in bodem/sediment";"646%7CHeptachloor+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Heptachloor in ug/kg drooggewicht in zwevende stof";"647%7CHeptachloor+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Heptachloorbifenyl-2,2',3,3',4,4',5 in ug/kg diameter < 63 um drooggewicht in bodem/sediment";"2230%7CHeptachloorbifenyl-2%2C2%27%2C3%2C3%27%2C4%2C4%27%2C5+in+ug%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Heptachloorbifenyl-2,2',3,3',4,4',5 in ug/kg drooggewicht in zwevende stof";"536%7CHeptachloorbifenyl-2%2C2%27%2C3%2C3%27%2C4%2C4%27%2C5+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Heptachloorbifenyl-2,2',3,4',5,5',6 in ug/kg drooggewicht in zwevende stof";"537%7CHeptachloorbifenyl-2%2C2%27%2C3%2C4%27%2C5%2C5%27%2C6+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Heptachloorbifenyl-2,2',3,4,4',5,5' in ug/kg diameter < 63 um drooggewicht in bodem/sediment";"2232%7CHeptachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%2C5%27+in+ug%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Heptachloorbifenyl-2,2',3,4,4',5,5' in ug/kg drooggewicht in bodem/sediment";"480%7CHeptachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%2C5%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Heptachloorbifenyl-2,2',3,4,4',5,5' in ug/kg drooggewicht in zwevende stof";"517%7CHeptachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%2C5%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Heptachloorbifenyl-2,2',3,4,4',5,5' in ug/l in oppervlaktewater";"373%7CHeptachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%2C5%27+in+ug%2Fl+in+oppervlaktewater"
"Heptachloordibenzo-p-dioxine-1,2,3,4,6,7,8 in ng/kg drooggewicht in zwevende stof";"2246%7CHeptachloordibenzo-p-dioxine-1%2C2%2C3%2C4%2C6%2C7%2C8+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Heptachloordibenzofuraan-1,2,3,4,6,7,8 in ng/kg drooggewicht in zwevende stof";"2255%7CHeptachloordibenzofuraan-1%2C2%2C3%2C4%2C6%2C7%2C8+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Heptachloordibenzofuraan-1,2,3,4,7,8,9 in ng/kg drooggewicht in zwevende stof";"2256%7CHeptachloordibenzofuraan-1%2C2%2C3%2C4%2C7%2C8%2C9+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Heptenofos in ug/l in oppervlaktewater";"943%7CHeptenofos+in+ug%2Fl+in+oppervlaktewater"
"Hexachloorbenzeen in ug/kg drooggewicht in bodem/sediment";"462%7CHexachloorbenzeen+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Hexachloorbenzeen in ug/kg drooggewicht in zwevende stof";"508%7CHexachloorbenzeen+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorbenzeen in ug/l in oppervlaktewater";"316%7CHexachloorbenzeen+in+ug%2Fl+in+oppervlaktewater"
"Hexachloorbifenyl-2,2',3,4,4',5' in ug/kg diameter < 63 um drooggewicht in bodem/sediment";"2228%7CHexachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%27+in+ug%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Hexachloorbifenyl-2,2',3,4,4',5' in ug/kg drooggewicht in bodem/sediment";"476%7CHexachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Hexachloorbifenyl-2,2',3,4,4',5' in ug/kg drooggewicht in zwevende stof";"515%7CHexachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorbifenyl-2,2',3,4,4',5' in ug/l in oppervlaktewater";"371%7CHexachloorbifenyl-2%2C2%27%2C3%2C4%2C4%27%2C5%27+in+ug%2Fl+in+oppervlaktewater"
"Hexachloorbifenyl-2,2',3,4,5,5' in ug/kg diameter < 63 um drooggewicht in bodem/sediment";"2226%7CHexachloorbifenyl-2%2C2%27%2C3%2C4%2C5%2C5%27+in+ug%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Hexachloorbifenyl-2,2',3,4,5,5' in ug/kg drooggewicht in zwevende stof";"531%7CHexachloorbifenyl-2%2C2%27%2C3%2C4%2C5%2C5%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorbifenyl-2,2',4,4',5,5' in ug/kg drooggewicht in bodem/sediment";"478%7CHexachloorbifenyl-2%2C2%27%2C4%2C4%27%2C5%2C5%27+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Hexachloorbifenyl-2,2',4,4',5,5' in ug/kg drooggewicht in zwevende stof";"516%7CHexachloorbifenyl-2%2C2%27%2C4%2C4%27%2C5%2C5%27+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorbifenyl-2,2',4,4',5,5' in ug/l in oppervlaktewater";"372%7CHexachloorbifenyl-2%2C2%27%2C4%2C4%27%2C5%2C5%27+in+ug%2Fl+in+oppervlaktewater"
"Hexachloorbutadieen in ug/kg drooggewicht in bodem/sediment";"642%7CHexachloorbutadieen+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Hexachloorbutadieen in ug/kg drooggewicht in zwevende stof";"643%7CHexachloorbutadieen+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorbutadieen in ug/l in oppervlaktewater";"317%7CHexachloorbutadieen+in+ug%2Fl+in+oppervlaktewater"
"Hexachloordibenzo-p-dioxine-1,2,3,4,7,8 in ng/kg drooggewicht in zwevende stof";"2243%7CHexachloordibenzo-p-dioxine-1%2C2%2C3%2C4%2C7%2C8+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloordibenzo-p-dioxine-1,2,3,6,7,8 in ng/kg drooggewicht in zwevende stof";"2244%7CHexachloordibenzo-p-dioxine-1%2C2%2C3%2C6%2C7%2C8+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloordibenzo-p-dioxine-1,2,3,7,8,9 in ng/kg drooggewicht in zwevende stof";"2245%7CHexachloordibenzo-p-dioxine-1%2C2%2C3%2C7%2C8%2C9+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloordibenzofuraan-1,2,3,6,7,8 in ng/kg drooggewicht in zwevende stof";"2252%7CHexachloordibenzofuraan-1%2C2%2C3%2C6%2C7%2C8+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloordibenzofuraan-1,2,3,7,8,9 in ng/kg drooggewicht in zwevende stof";"2253%7CHexachloordibenzofuraan-1%2C2%2C3%2C7%2C8%2C9+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloordibenzofuraan-2,3,4,6,7,8 in ng/kg drooggewicht in zwevende stof";"2254%7CHexachloordibenzofuraan-2%2C3%2C4%2C6%2C7%2C8+in+ng%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorethaan in ug/kg drooggewicht in zwevende stof";"1081%7CHexachloorethaan+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Hexachloorethaan in ug/l in oppervlaktewater";"1008%7CHexachloorethaan+in+ug%2Fl+in+oppervlaktewater"
"Ijzer (tweewaardig) in mg/l in oppervlaktewater";"307%7CIjzer+%28tweewaardig%29+in+mg%2Fl+in+oppervlaktewater"
"Ijzer in g/kg drooggewicht in bodem/sediment";"637%7CIjzer+in+g%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Ijzer in g/kg drooggewicht in zwevende stof";"638%7CIjzer+in+g%2Fkg+drooggewicht+in+zwevende+stof"
"Ijzer in mg/l in oppervlaktewater";"305%7CIjzer+in+mg%2Fl+in+oppervlaktewater"
"Ijzer in mg/l na filtratie in oppervlaktewater";"306%7CIjzer+in+mg%2Fl+na+filtratie+in+oppervlaktewater"
"Indeno(1,2,3-c,d)pyreen in mg/kg diameter < 63 um drooggewicht in bodem/sediment";"2223%7CIndeno%281%2C2%2C3-c%2Cd%29pyreen+in+mg%2Fkg+diameter+%3C+63+um+drooggewicht+in+bodem%2Fsediment"
"Indeno(1,2,3-c,d)pyreen in mg/kg drooggewicht in bodem/sediment";"466%7CIndeno%281%2C2%2C3-c%2Cd%29pyreen+in+mg%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Indeno(1,2,3-c,d)pyreen in mg/kg drooggewicht in zwevende stof";"510%7CIndeno%281%2C2%2C3-c%2Cd%29pyreen+in+mg%2Fkg+drooggewicht+in+zwevende+stof"
"Indeno(1,2,3-c,d)pyreen in ug/l in oppervlaktewater";"328%7CIndeno%281%2C2%2C3-c%2Cd%29pyreen+in+ug%2Fl+in+oppervlaktewater"
"Isodrin in ug/kg drooggewicht in bodem/sediment";"695%7CIsodrin+in+ug%2Fkg+drooggewicht+in+bodem%2Fsediment"
"Isodrin in ug/kg drooggewicht in zwevende stof";"696%7CIsodrin+in+ug%2Fkg+drooggewicht+in+zwevende+stof"
"Isodrin in ug/l in oppervlaktewater";"988%7CIsodrin+in+ug%2Fl+in+oppervlaktewater"
"Isoproturon in ug/l in oppervlaktewater";"959%7CIsoproturon+in+ug%2Fl+in+oppervlaktewater"
"Jood 131 in Bq/kg drooggewicht in zwevende stof";"649%7CJood+131+in+Bq%2Fkg+drooggewicht+in+zwevende+stof"
